animeID,name,premiered,genre,type,episodes,producer,licensor,studio,source,scored,scoredBy,members
3111,Nasu: Suitcase no Wataridori,None,"['Drama', 'Seinen', 'Sports']",OVA,1,[],[],['Madhouse'],Manga,7.21,1059,2288
3112,Papillon Rose,Winter 2006,"['Ecchi', 'Magic', 'Comedy', 'Parody']",TV,6,['Studio Kelmadick'],['Maiden Japan'],[],Unknown,4.89,554,2299
3113,Pinky Street,None,"['Comedy', 'Slice of Life']",OVA,2,[],[],['Gonzo'],Other,4.65,299,713
3114,Chiisana Kyojin Microman,Winter 1999,"['Action', 'Adventure', 'Comedy', 'Kids', 'Mecha', 'Sci-Fi', 'Shounen', 'Super Power']",TV,52,"['TV Tokyo', 'Yomiko Advertising']",[],['Studio Pierrot'],Other,6.43,87,579
3115,Toki no Tabibito: Time Stranger,None,"['Action', 'Adventure', 'Romance', 'Sci-Fi']",Movie,1,['Kadokawa Shoten'],[],['Madhouse'],Unknown,6.15,543,1931
3116,Dash! Yonkurou,Fall 1989,"['Action', 'Cars', 'Sports', 'Kids', 'Shounen']",TV,25,['Aubec'],[],[],Manga,7.04,541,1120
3120,Bobby ni Kubittake,None,"['Drama', 'Romance', 'Slice of Life']",Movie,1,['Kadokawa Shoten'],[],['Madhouse'],Novel,6.19,771,1990
3121,Kodomo no Jikan OVA,None,"['Comedy', 'Ecchi', 'School']",OVA,3,[],[],['Diomedea'],Manga,7.19,13336,23456
3125,Tokimeki Tonight,Fall 1982,"['Comedy', 'Fantasy', 'Romance', 'Shoujo', 'Vampire']",TV,34,['Toho'],[],['Group TAC'],Manga,7.38,957,4096
3127,California Crisis: Tsuigeki no Juuka,None,"['Action', 'Adventure', 'Comedy']",OVA,1,[],[],"['Studio Unicorn', 'Hiro Media']",Original,5.68,1134,2346
3129,Kaibutsu-kun,Spring 1968,"['Comedy', 'Horror']",TV,49,['TBS'],[],[],Unknown,6.74,186,618
3130,Kaibutsu-kun (1980),Fall 1980,"['Comedy', 'Horror', 'Kids']",TV,94,[],[],['Shin-Ei Animation'],Unknown,6.69,151,408
3131,Ashita Tenki ni Naare,Fall 1984,"['Sports', 'Shounen']",TV,47,"['Nihon Ad Systems', 'Fuji TV']",[],['Tsuchida Productions'],Manga,6.32,128,400
3132,Boukensha: The Man Was from Spain,Fall 1992,"['Adventure', 'Historical']",TV,26,[],[],['Nippon Animation'],Unknown,6.33,230,639
3135,Dragon&#039;s Heaven,None,"['Action', 'Adventure', 'Fantasy', 'Mecha', 'Sci-Fi']",OVA,1,['Toshiba EMI'],[],"['AIC', 'Artmic']",Unknown,6.1,1252,2926
3136,Ochamegami Monogatari: Korokoro Pollon,Spring 1982,"['Parody', 'Magic', 'Comedy']",TV,46,['Kokusai Eigasha'],[],[],Manga,7.11,739,1404
3137,Tsurikichi Sanpei,Spring 1980,"['Adventure', 'Sports']",TV,109,['Studio Jack'],[],['Nippon Animation'],Manga,7.15,1002,2250
3138,Solty Rei Special,None,"['Comedy', 'Drama']",Special,1,"['AIC', 'TV Asahi']",['Funimation'],['Gonzo'],Original,7.16,1409,3007
3140,Ryoujoku no Machi: Kyouen no Ceremony,None,"['Fantasy', 'Hentai', 'Military']",OVA,1,"['Shinyusha', 'MS Pictures']",[],[],Unknown,5.63,736,1777
3146,GR: Giant Robo,Winter 2007,"['Adventure', 'Mecha', 'Military', 'Sci-Fi', 'Shounen']",TV,13,['Soft Garage'],[],['A.C.G.T.'],Unknown,6.76,251,1940
3147,Me gumi no Daigo: Kajiba no Baka Yarou,None,['Drama'],Movie,1,[],[],['Sunrise'],Manga,6.47,263,628
3151,Genei Toushi Bastof Lemon,Spring 2001,"['Adventure', 'Mecha', 'Sci-Fi']",TV,26,[],['ADV Films'],['Dongwoo A&amp;E'],Unknown,6.22,190,807
3152,Down Load: Namu Amida Butsu wa Ai no Uta,None,"['Action', 'Adventure', 'Psychological', 'Sci-Fi']",OVA,1,['NEC Avenue'],[],['Madhouse'],Original,5.86,316,1171
3153,Kagaku Ninja-tai Gatchaman (Movie),None,"['Action', 'Adventure', 'Sci-Fi', 'Shounen']",Movie,1,"['Imagi', 'Toshiba Entertainment']",['Sentai Filmworks'],['Tatsunoko Production'],Unknown,6.33,274,927
3154,Gatchaman,None,"['Action', 'Adventure', 'Martial Arts', 'Sci-Fi', 'Shounen', 'Super Power']",OVA,3,['Nippon Columbia'],"['Sentai Filmworks', 'Urban Vision']",['Tatsunoko Production'],Unknown,6.53,636,2033
3155,Kingyo Chuuihou! (Movie),None,"['Action', 'Comedy', 'Kids', 'Shoujo']",Movie,1,[],[],['Toei Animation'],Unknown,6.22,130,377
3157,Guardian Hearts-Power UP!,None,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Magic', 'Romance']",OVA,4,['Soft Garage'],[],[],Unknown,6.01,1083,2752
3159,The Kabocha Wine,Summer 1982,"['Slice of Life', 'Comedy', 'Romance', 'School']",TV,95,[],[],['Toei Animation'],Manga,6.86,168,1314
3160,Houkago Mania Club: Koi no Hoshii no,None,"['Hentai', 'Yuri']",OVA,2,['Pink Pineapple'],[],[],Visual novel,5.36,712,2196
3162,Makiba no Shoujo Katri,Winter 1984,"['Adventure', 'Drama', 'Historical', 'Slice of Life']",TV,49,[],[],['Nippon Animation'],Novel,6.92,412,1499
3164,Ichigo Ichie: Koibana Tomobana,Fall 2007,"['Slice of Life', 'Comedy', 'School']",TV,13,['Four Some'],[],[],Unknown,6.81,48,311
3165,Hidamari Sketch Specials,None,"['Slice of Life', 'Comedy', 'School', 'Seinen']",Special,2,['Lantis'],['Sentai Filmworks'],['Shaft'],4-koma manga,7.57,8434,14925
3166,Ayakashi,Winter 2008,"['Action', 'Sci-Fi', 'Horror', 'Fantasy']",TV,12,"['Media Factory', 'AT-X', 'Enoki Films', '5pb.']",[],['Tokyo Kids'],Visual novel,6.45,10175,23138
3167,Eve no Jikan,None,"['Sci-Fi', 'Slice of Life']",ONA,6,"['Directions', 'Code', 'Trick Block']",[],['Studio Rikka'],Original,8.19,56494,120843
3171,Ryoujoku Hitozuma Onsen,None,['Hentai'],OVA,2,['Milky Animation Label'],['JapanAnime'],['Kazuki Production'],Visual novel,6.64,991,2658
3174,Sola Specials,None,"['Comedy', 'Romance', 'Slice of Life', 'Supernatural']",Special,2,['Bandai Visual'],['Bandai Entertainment'],['Nomad'],Manga,7.02,7451,13087
3175,Kaitei Choutokkyuu: Marine Express,None,"['Action', 'Adventure', 'Comedy', 'Sci-Fi', 'Drama']",Special,1,['Tezuka Productions'],[],[],Unknown,6.21,265,737
3176,Nessa no Haou Gandalla,Spring 1998,"['Adventure', 'Drama', 'Fantasy', 'Horror', 'Magic', 'Music', 'Sci-Fi', 'Supernatural']",TV,26,['Big West'],[],['Production Reed'],Original,6.03,98,903
3178,Hengen Taima Yakou Karura Mau! Nara Onryou Emaki,None,"['Action', 'Adventure', 'Demons', 'Fantasy', 'Horror', 'Shoujo', 'Supernatural']",Movie,1,['Toshiba Entertainment'],[],[],Manga,6.01,209,677
3180,Manga Aesop Monogatari (TV),Fall 1983,"['Comedy', 'Fantasy', 'Kids']",TV,52,[],[],['Nippon Animation'],Unknown,6.56,48,234
3182,Massugu ni Ikou. 2nd Season,Spring 2004,"['Comedy', 'Josei', 'Romance', 'Slice of Life']",TV,5,['Yomiuri Telecasting'],[],['Yumeta Company'],Manga,6.81,396,1216
3183,MAPS: Densetsu no Samayoeru Seijin-tachi,None,"['Action', 'Sci-Fi', 'Adventure', 'Space', 'Drama', 'Shounen']",Movie,1,"['Japan Home Video', 'GAGA']",[],[],Unknown,6.07,129,517
3185,Fortune Quest L,Fall 1997,"['Adventure', 'Comedy', 'Fantasy', 'Magic']",TV,26,['E&amp;G Films'],['Media Blasters'],[],Novel,6.56,258,1050
3186,Sekai Meisaku Douwa: Hakuchou no Mizuumi,None,"['Drama', 'Fantasy', 'Romance']",Movie,1,['Toei Video'],['Discotek Media'],['Toei Animation'],Unknown,7.24,1007,2104
3190,Guitar wo Motta Shounen: Kikaider vs. Inazuman,None,"['Sci-Fi', 'Shounen']",Special,1,"['Radix', 'Studio OX']",[],[],Unknown,6.61,312,817
3192,Tobira wo Akete,None,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",Movie,1,"['Kitty Films', 'Magic Bus']",[],[],Unknown,5.84,390,1145
3193,Asobot Senki Gokuu,Fall 2002,"['Action', 'Sci-Fi', 'Adventure', 'Comedy', 'Shounen']",TV,52,['TV Tokyo'],[],['Studio Egg'],Manga,6.83,706,2071
3194,Ningyohime Marina no Bouken,Winter 1991,"['Drama', 'Fantasy', 'Kids', 'Romance']",TV,26,['Fuji TV'],['Saban Entertainment'],['Telescreen BV'],Unknown,6.46,369,1066
3196,Wakakusa no Charlotte,Fall 1977,"['Drama', 'Historical', 'Kids', 'Shoujo', 'Slice of Life']",TV,30,['TV Asahi'],[],['Nippon Animation'],Unknown,6.9,371,1378
3199,Nanatsu no Umi no Tico,Winter 1994,"['Slice of Life', 'Adventure']",TV,39,[],[],['Nippon Animation'],Original,7.66,1279,2996
3201,Pure-tou no Nakama-tachi,Summer 1983,"['Fantasy', 'Kids']",TV,26,[],[],[],Unknown,6.4,135,484
3202,Daisuki! Hello Kitty,Fall 1993,"['Fantasy', 'Kids']",TV,26,['Sanrio'],['ADV Films'],[],Original,6.44,645,1643
3203,Chibi Maruko-chan Movie,None,"['Comedy', 'School', 'Shoujo']",Movie,1,[],[],[],Unknown,7.32,577,1197
3205,Cream Lemon: Lemon Angel,Fall 1987,['Ecchi'],TV,37,['AIC'],[],[],Other,5.76,281,1604
3210,Ikoku Irokoi Romantan,None,"['Comedy', 'Romance', 'Yaoi']",OVA,2,"['ANIK', 'On-Lead']",[],['PrimeTime'],Manga,7.2,17463,29564
3211,Otenki Oneesan,None,"['Comedy', 'Hentai', 'Yuri']",OVA,2,"['OB Planning', 'Pastel']",['Nozomi Entertainment'],[],Unknown,5.6,517,1405
3213,Ganbare Genki,Summer 1980,"['Action', 'Comedy', 'Shounen', 'Sports']",TV,35,['Fuji TV'],[],['Toei Animation'],Manga,7.55,297,1171
3214,Kosuke-sama Rikimaru-sama: Konpeitou no Ryuu,None,"['Action', 'Adventure', 'Super Power']",OVA,1,['Shueisha'],[],['J.C.Staff'],Unknown,6.19,231,575
3215,Fuyu no Hi,None,['Historical'],Movie,1,['Imagica'],[],[],Unknown,6.21,999,2793
3218,Gensoumaden Saiyuuki OVA,None,"['Adventure', 'Shounen', 'Supernatural']",OVA,2,['Tokyo Kids'],[],[],Manga,7.25,1391,3867
3219,Gakuen Utopia Manabi Straight! Special,None,"['Comedy', 'School', 'Sci-Fi', 'Slice of Life']",Special,1,['Starchild Records'],[],['ufotable'],Original,7.18,2721,5289
3220,Kanashimi no Belladonna,None,"['Hentai', 'Historical', 'Dementia', 'Drama']",Movie,1,[],['Cinelicious Pics'],['Mushi Production'],Book,7.19,3749,11166
3221,Shakugan no Shana Movie Special,None,"['Adventure', 'Comedy', 'Fantasy', 'Parody']",Special,1,[],[],['J.C.Staff'],Unknown,7.22,9777,20970
3222,Kiddy Grade: Maelstrom,None,"['Action', 'Mecha', 'Sci-Fi', 'Super Power']",Movie,1,['gimik'],[],"['Gonzo', 'Asread']",Original,7.25,984,3530
3225,Minami-ke Okawari,Winter 2008,"['Comedy', 'School', 'Slice of Life']",TV,13,"['Starchild Records', 'Magic Capsule', 'TV Tokyo Music']",[],['Asread'],Manga,7.4,32232,56945
3226,Major S4,Winter 2008,"['Sports', 'Comedy', 'Drama', 'Shounen']",TV,26,['NHK'],[],['SynergySP'],Manga,8.32,23500,36356
3227,Harukanaru Toki no Naka de 3: Kurenai no Tsuki,None,"['Action', 'Fantasy', 'Military', 'Historical', 'Shoujo']",Special,1,['Yumeta Company'],[],[],Visual novel,6.96,830,2664
3228,Zoku Sayonara Zetsubou Sensei,Winter 2008,"['Comedy', 'Parody', 'School']",TV,13,['Starchild Records'],[],['Shaft'],Manga,7.99,42028,87137
3229,Kimi ga Aruji de Shitsuji ga Ore de,Winter 2008,"['Comedy', 'Ecchi', 'Harem', 'Parody', 'Romance']",TV,13,"['Lantis', 'Studio Jack', 'Good Smile Company']",[],['A.C.G.T.'],Visual novel,7.29,39743,80212
3230,Druaga no Tou: The Aegis of Uruk,Spring 2008,"['Adventure', 'Comedy', 'Fantasy']",TV,12,"['Dentsu', 'Sotsu Music Publishing']",['Funimation'],['Gonzo'],Game,7.29,38361,84461
3231,Gunslinger Girl: Il Teatrino,Winter 2008,"['Action', 'Drama', 'Military', 'Sci-Fi']",TV,13,['Marvelous'],['Funimation'],['Artland'],Manga,7.25,19800,44557
3232,Bannou Bunka Neko-Musume Specials,None,"['Action', 'Adventure', 'Comedy', 'Mecha', 'Sci-Fi', 'Seinen']",Special,2,['Movic'],[],['Production Reed'],Unknown,6.62,432,1116
3235,Magma Taishi,None,"['Action', 'Space', 'Super Power', 'Sci-Fi', 'Shounen']",OVA,13,"['Bandai Visual', 'Tezuka Productions']",[],[],Manga,5.87,106,549
3239,Cream Lemon,None,"['Parody', 'Fantasy', 'Comedy', 'Romance', 'Hentai', 'Drama', 'Sci-Fi', 'Yuri']",OVA,38,"['AIC', 'APPP', 'Pony Canyon', 'Fairy Dust']",[],[],Original,6.43,591,3798
3243,Elec-king The Animation,Fall 2007,['Comedy'],TV,13,[],[],[],Unknown,6.06,16,140
3245,Kindaichi Shounen no Jikenbo Specials,None,"['Mystery', 'Shounen']",Special,2,"['Dentsu', 'Magic Bus', 'YTV']",[],['Toei Animation'],Manga,7.36,544,1505
3247,Love Hina Final Selection,None,"['Ecchi', 'Comedy', 'Harem', 'Romance']",OVA,1,[],['Bandai Entertainment'],[],Unknown,7.28,12375,24296
3248,Tenpou Ibun: Ayakashi Ayashi - Ayashi Shinkyoku,None,"['Action', 'Supernatural', 'Historical', 'Drama']",Special,5,[],[],['Bones'],Original,6.94,771,2157
3250,Daishikkin Helena,None,['Hentai'],OVA,2,['Y.O.U.C'],[],[],Original,5.95,1240,3052
3252,Super Teukgeup Mazinger 7,None,"['Sci-Fi', 'Mecha']",Movie,1,[],[],[],Unknown,4.94,196,490
3254,Luv Wave,None,"['Action', 'Drama', 'Hentai', 'Horror', 'Mystery', 'Police', 'Romance', 'Sci-Fi']",OVA,3,['Pink Pineapple'],['NuTech Digital'],[],Visual novel,6.09,601,1657
3256,Soukou Kihei Votoms: Pailsen Files,None,"['Mecha', 'Military', 'Sci-Fi', 'Space']",OVA,12,['Sunrise'],[],[],Original,7.4,1412,3372
3258,Lily C.A.T.,None,"['Space', 'Horror', 'Sci-Fi']",Movie,1,['Victor Entertainment'],['Discotek Media'],['Studio Pierrot'],Original,6.06,1350,2948
3259,Lemon Angel (1988),Winter 1988,['Ecchi'],TV,9,"['AIC', 'Pony Canyon']",[],[],Unknown,5.83,182,787
3264,Lemon Angel (1988/II),Summer 1988,['Ecchi'],TV,8,"['AIC', 'Pony Canyon']",[],[],Unknown,5.8,154,639
3265,Princess Tutu Recaps,None,"['Comedy', 'Magic', 'Romance', 'Shoujo']",Special,3,['Hal Film Maker'],['ADV Films'],[],Original,6.82,1883,4561
3266,Ai Yori Aoshi: Enishi - Miyuki,None,"['Comedy', 'Drama', 'Romance']",Special,1,[],[],['J.C.Staff'],Manga,7.02,7640,14010
3267,Kingdom of Chaos: Born to Kill,None,['Fantasy'],OVA,4,['Idea Factory'],[],[],Unknown,5.7,78,639
3268,Mai-Otome 0: S.ifr,None,['Sci-Fi'],OVA,3,[],"['Funimation', 'Bandai Entertainment']",['Sunrise'],Original,7.47,6223,11954
3272,Kinnikuman,Spring 1983,"['Adventure', 'Comedy', 'Sports', 'Shounen']",TV,137,['Nippon Television Network'],[],['Toei Animation'],Manga,7.34,1545,5229
3273,Kinnikuman (Movie),None,"['Action', 'Comedy', 'Sports', 'Shounen']",Movie,1,[],[],['Toei Animation'],Unknown,6.52,168,655
3274,Kinnikuman: Ooabare! Seigi Choujin,None,"['Action', 'Comedy', 'Sports', 'Shounen']",Movie,1,[],[],['Toei Animation'],Unknown,6.41,113,470
3276,Kinnikuman: Gyakushuu! Uchuu Kakure Choujin,None,"['Action', 'Comedy', 'Sports', 'Shounen']",Movie,1,[],[],['Toei Animation'],Manga,6.35,76,399
3277,Kinnikuman: Haresugata! Seigi Choujin,None,"['Action', 'Comedy', 'Sports', 'Shounen']",Movie,1,[],[],['Toei Animation'],Unknown,6.27,67,372
3278,Kinnikuman: New York Kiki Ippatsu!,None,"['Action', 'Comedy', 'Sports', 'Shounen']",Movie,1,[],[],['Toei Animation'],Unknown,6.34,72,372
3279,Kinnikuman: Seigi Choujin vs. Senshi Choujin,None,"['Action', 'Comedy', 'Sports', 'Shounen']",Movie,1,[],[],['Toei Animation'],Manga,6.33,68,375
3280,Kinnikuman: Kessen! Shichinin no Seigi Choujin vs. Uchuu Nobushi,None,"['Action', 'Comedy', 'Sports', 'Shounen']",Special,1,[],[],['Toei Animation'],Manga,6.54,144,527
3281,Kinnikuman: Kinnikusei Oui Soudatsu-hen,Fall 1991,"['Action', 'Comedy', 'Sports', 'Shounen']",TV,46,['Nippon Television Network'],[],['Toei Animation'],Manga,6.99,314,1160
3285,Himitsu no Akko-chan,Winter 1969,"['Magic', 'School', 'Shoujo']",TV,94,[],[],['Toei Animation'],Unknown,6.47,364,1443
3286,Gibo no Toiki: Haitoku Kokoro ni Tadayou Haha no Iroka,None,['Hentai'],OVA,2,"['Milky Animation Label', 'Y.O.U.C']",['Media Blasters'],[],Visual novel,6.79,1797,4503
3287,Tenkuu Danzai Skelter+Heaven,None,"['Sci-Fi', 'Mecha']",OVA,1,['Idea Factory'],[],[],Game,1.9,7397,11382
3288,Gundam Evolve,None,"['Action', 'Military', 'Space', 'Mecha']",OVA,15,['Sotsu'],['Nozomi Entertainment'],['Sunrise'],Original,6.83,2800,7217
3290,Vampiyan Kids,Fall 2001,"['Fantasy', 'Comedy', 'Kids']",TV,23,['Fuji TV'],[],['Production I.G'],Original,6.3,72,551
3292,Potemayo Specials,None,"['Comedy', 'School', 'Seinen']",Special,6,[],[],['J.C.Staff'],4-koma manga,7.41,1732,3191
3295,Yatterman,Winter 2008,"['Adventure', 'Comedy', 'Parody']",TV,60,[],[],['Tatsunoko Production'],Unknown,6.67,516,2727
3297,Aria The Origination,Winter 2008,"['Fantasy', 'Sci-Fi', 'Shounen', 'Slice of Life']",TV,13,"['TV Tokyo', 'Shochiku', 'Mag Garden']",['Nozomi Entertainment'],['Hal Film Maker'],Manga,8.59,18012,70918
3298,Hatenkou Yuugi,Winter 2008,"['Adventure', 'Comedy', 'Drama', 'Romance', 'Fantasy', 'Josei']",TV,10,"['Frontier Works', 'Sotsu']",['Sentai Filmworks'],['Studio Deen'],Manga,7.25,12828,29095
3299,H2O: Footprints in the Sand,Winter 2008,"['Harem', 'Romance', 'School']",TV,12,"['NTT Docomo', 'Studio Jack']",['Kadokawa Pictures USA'],['Zexcs'],Visual novel,7.19,37702,73937
3300,Romance wa Tsurugi no Kagayaki II,None,"['Action', 'Fantasy', 'Comedy', 'Hentai', 'Demons']",OVA,6,"['NuTech Digital', 'Adult Source Media']",[],[],Visual novel,6.28,352,1262
3301,Septem Charm Magical Kanan,None,"['Hentai', 'Magic', 'Romance', 'School']",OVA,4,"['Lemon Heart', 'Triple X']",['Adult Source Media'],[],Unknown,6.12,531,1668
3302,Megachu!,None,"['Hentai', 'Supernatural']",OVA,3,['Milky Animation Label'],[],[],Visual novel,6.64,1900,5026
3303,Momiji,None,"['Hentai', 'School']",OVA,4,"['NuTech Digital', 'Blue Eyes']",[],[],Visual novel,6.32,694,1841
3305,Muteki Koujin Daitarn 3,Summer 1978,"['Mecha', 'Sci-Fi']",TV,40,['Sotsu'],[],['Sunrise'],Original,7.18,560,1721
3307,Moke Moke Taishou Dendo Musume Arisa,None,"['Hentai', 'Mecha']",OVA,2,['Green Bunny'],['Adult Source Media'],[],Visual novel,6.15,1761,3874
3308,Heartwork: Symphony of Destruction,None,"['Action', 'Hentai']",OVA,3,['Active'],['Media Blasters'],[],Visual novel,6.32,1022,2779
3309,Mozu no Nie,None,"['Hentai', 'Historical', 'Mystery']",OVA,1,['Discovery'],[],[],Visual novel,5.3,511,1414
3313,Montana Jones,Spring 1994,"['Adventure', 'Comedy']",TV,52,['NHK'],[],['Studio Junio'],Original,7.03,420,1021
3315,Kikou Keisatsu Metal Jack,Spring 1991,"['Action', 'Mecha', 'Police', 'Sci-Fi']",TV,37,['TV Tokyo'],[],['Sunrise'],Unknown,6.29,78,537
3317,Uchuusen Sagittarius,Winter 1986,"['Sci-Fi', 'Adventure']",TV,77,[],[],['Nippon Animation'],Picture book,6.92,141,568
3318,Kimi ga Nozomu Eien: Next Season,None,"['Drama', 'Romance']",OVA,4,['Age'],[],['Brain&#039;s Base'],Visual novel,7.02,12023,23003
3320,Harbor Light Monogatari: Fashion Lala yori,None,['Shoujo'],OVA,1,[],[],['Studio Pierrot'],Original,5.41,393,997
3324,Discode: Ijou Seiai,None,['Hentai'],OVA,3,"['D3', 'Studio 9 MAiami']","['Media Blasters', 'Kitty Media']",[],Visual novel,6.38,2271,5290
3328,School Days: Magical Heart Kokoro-chan,None,"['Comedy', 'Parody', 'Magic', 'Ecchi']",OVA,1,"['Avex Entertainment', 'Marvelous', 'Lantis', 'Pony Canyon']",['Discotek Media'],['TNK'],Unknown,5.78,18756,32455
3329,Izumo (2003),None,"['Adventure', 'Fantasy', 'Comedy', 'Hentai']",OVA,5,['Milky Animation Label'],[],['Studio Jam'],Visual novel,6.22,439,1946
3332,Stop!! Hibari-kun!,Spring 1983,"['Comedy', 'Shounen']",TV,35,[],[],['Toei Animation'],Manga,7.17,218,2317
3335,Haikara-san ga Tooru,Summer 1978,"['Slice of Life', 'Romance', 'Historical', 'Drama', 'Shoujo']",TV,42,['Asahi Broadcasting'],[],['Nippon Animation'],Manga,7.37,317,2024
3336,Mezame no Hakobune,None,['Fantasy'],OVA,1,[],[],[],Unknown,6.09,824,2226
3345,Mikan Enikki,Fall 1992,"['Slice of Life', 'Comedy', 'Romance', 'Shoujo']",TV,30,[],[],['Nippon Animation'],Manga,7.29,436,1465
3349,Kiddy GiRL-AND,Fall 2009,"['Action', 'Comedy', 'Sci-Fi', 'Super Power']",TV,24,"['Kadokawa Shoten', 'gimik']",['Funimation'],['Satelight'],Original,6.94,4765,14585
3352,Tengen Toppa Gurren Lagann: Mitee Mono wa Miteen da!!,None,"['Action', 'Adventure', 'Comedy', 'Mecha', 'Sci-Fi']",Special,1,[],[],['Gainax'],Original,7.45,13729,29516
3355,Fortune Dogs,Summer 2002,['Adventure'],TV,39,[],[],['Vega Entertainment'],Original,6.56,98,549
3356,Mahoutsukai Sally,Winter 1967,"['Magic', 'Fantasy', 'School', 'Shoujo']",TV,109,[],[],['Toei Animation'],Unknown,6.46,501,1935
3358,Kure-nai,Spring 2008,"['Comedy', 'Drama', 'Martial Arts']",TV,12,"['Yomiko Advertising', 'Pony Canyon', 'Half H.P Studio', 'Shueisha']",['Sentai Filmworks'],['Brain&#039;s Base'],Light novel,7.46,29895,68369
3361,UFO Senshi Dai Apolon,Spring 1976,"['Action', 'Sci-Fi', 'Mecha']",TV,26,['TBS'],[],"['Eiken', 'Studio Live']",Original,6.29,133,467
3363,RD Sennou Chousashitsu,Spring 2008,"['Action', 'Sci-Fi']",TV,26,"['VAP', 'Nippon Television Network']",[],['Production I.G'],Original,7.19,4338,19268
3366,Persona: Trinity Soul,Winter 2008,"['Action', 'Sci-Fi', 'Super Power']",TV,26,['Aniplex'],"['NIS America, Inc.']",['A-1 Pictures'],Original,6.7,18294,57256
3367,Furusato Japan,None,['Historical'],Movie,1,['WAO World'],[],[],Original,6.91,611,1734
3370,Natural: Another,None,"['Hentai', 'Romance']",OVA,2,['Green Bunny'],[],[],Visual novel,6.09,481,1317
3371,Ginga Eiyuu Densetsu Gaiden,None,"['Action', 'Military', 'Sci-Fi', 'Space']",OVA,24,"['Kitty Films', 'Tokuma Shoten']",[],['Artland'],Novel,8.17,4307,11588
3372,RGB Adventure,Fall 2006,['Adventure'],TV,6,[],[],[],Unknown,4.92,24,147
3375,Kirepapa.,None,"['Comedy', 'Drama', 'Romance', 'Yaoi']",OVA,2,"['ANIK', 'PrimeTime', 'On-Lead']",[],['A.C.G.T.'],Manga,6.94,22056,36692
3377,Tres Marias: Sannin no Sei Shojo,None,['Hentai'],OVA,2,"['Digital Works', 'Y.O.U.C']",[],[],Unknown,5.56,411,1218
3378,Leatherman,None,['Hentai'],OVA,5,"['Five Ways', 'Filmlink International', 'JapanAnime']",[],[],Unknown,5.98,323,1116
3379,Mikagura Tanteidan,None,['Hentai'],OVA,3,"['Pink Pineapple', 'Discovery']",[],[],Visual novel,5.97,355,1261
3382,Korashime,None,['Hentai'],OVA,2,['Y.O.U.C'],[],[],Unknown,6.03,544,1776
3383,Orchid★Emblem,None,['Hentai'],OVA,1,['Green Bunny'],[],[],Unknown,5.58,315,834
3384,Mi-da-ra,None,['Hentai'],OVA,3,['Milky Animation Label'],[],['Studio Jam'],Unknown,5.79,335,1135
3385,Dorei Ichiba,None,['Hentai'],OVA,3,['Discovery'],[],[],Unknown,6.34,958,2551
3388,Majokko Megu-chan,Spring 1974,"['Magic', 'Shoujo']",TV,72,[],[],['Toei Animation'],Unknown,6.72,374,1480
3389,Bus Gamer,Winter 2008,['Action'],TV,3,"['Frontier Works', 'Sotsu', 'Studio Izena']",[],['Anpro'],Manga,6.62,12900,22305
3391,Maicching Machiko-sensei,Fall 1981,"['Comedy', 'Ecchi', 'School']",TV,95,['TV Tokyo'],[],['Studio Pierrot'],Manga,6.51,98,1437
3392,Kiniro no Corda: Primo Passo - Hitonatsu no Encore,None,"['Harem', 'Music', 'Romance', 'School', 'Shoujo']",Special,1,"['Aniplex', 'Yumeta Company', 'Hakusensha', 'Koei']",['Sentai Filmworks'],[],Unknown,7.56,11267,19371
3393,Dark,None,['Hentai'],OVA,2,['Y.O.U.C'],[],[],Unknown,5.58,518,1629
3394,Kimagure Orange☆Road: Shounen Jump Special,None,"['Romance', 'Drama', 'Shounen']",OVA,1,[],[],['Studio Pierrot'],Manga,6.71,1065,2356
